STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
NM,3,H8NM03212,,Daniel K.,East,R,"14,767",53.90%,,,"86,618",30.47%
NM,3,H8NM03220,,Marco E. ,Gonzales,R,"12,632",46.10%,,,,
NM,3,n/a,,,,R,"27,399",,,,,
NM,3,H8NM03030,,Carol,Miller,I,n/a,,,,"36,348",12.79%
NM,3,n/a,,,,,"91,877",,,,"284,258",
NM,H,n/a,,,,,"263,828",,,,"814,566",
NM,S,S8NM00184,,Tom,Udall,D,"141,629",100.00%,,,"505,128",61.33%
NM,S,n/a,,,,D,"141,629",,,,,
NM,S,S0NM00041,,Stevan E.,Pearce,R,"57,953",51.29%,,,"318,522",38.67%
NM,S,S8NM00168,,Heather A.,Wilson,R,"55,039",48.71%,,,,
NM,S,n/a,,,,R,"112,992",,,,,
NM,S,n/a,,,,,"254,621",,,,"823,650",
NY,1,H2NY01067,(I),Timothy H.,Bishop,D,Unopposed,,,,"141,727",51.05%
NY,1,H2NY01067,(I),Timothy H.,Bishop,IDP,Unopposed,,,,"12,919",4.65%
NY,1,H2NY01067,(I),Timothy H.,Bishop,WF,Unopposed,,,,"7,437",2.68%
NY,1,H8NY01148,,Lee M.,Zeldin,R,Unopposed,,,,"100,036",36.03%
NY,1,H8NY01148,,Lee M.,Zeldin,CRV,Unopposed,,,,"15,509",5.59%
NY,1,,,,,W,,,,,13,0.00%
NY,1,n/a,,,,,,,,,"277,641",
NY,2,H0NY02085,(I),Steve J.,Israel,D,Unopposed,,,,"143,759",59.67%
NY,2,H0NY02085,(I),Steve J.,Israel,IDP,Unopposed,,,,"11,900",4.94%
NY,2,H0NY02085,(I),Steve J.,Israel,WF,Unopposed,,,,"5,620",2.33%
NY,2,H8NY02062,,Frank J.,Stalzer,R,Unopposed,,,,"70,145",29.11%
NY,2,H8NY02062,,Frank J.,Stalzer,CRV,Unopposed,,,,"9,496",3.94%
NY,2,,,,Scattered,W,,,,,12,0.00%
NY,2,n/a,,,,,,,,,"240,932",
NY,3,H2NY03089,(I),Peter T.,King,IDP,Unopposed,,,,"10,447",3.86%
NY,3,H2NY03089,(I),Peter T.,King,CRV,Unopposed,,,,"12,983",4.80%
NY,3,H2NY03089,(I),Peter T.,King,R,"6,847",88.42%,,,"149,344",55.25%
NY,3,H8NY03045,,Robert,Previdi,R,897,11.58%,,,,
NY,3,n/a,,,,R,"7,744",,,,,
NY,3,H8NY03144,,Graham E.,Long,D,Unopposed,,,,"93,481",34.58%
NY,3,H8NY03144,,Graham E.,Long,WF,Unopposed,,,,"4,044",1.50%
NY,3,,,,Scattered,W,,,,,4,0.00%
NY,3,n/a,,,,,"7,744",,,,"270,303",
NY,4,H6NY04112,(I),Carolyn,McCarthy,D,Unopposed,,,,"151,792",59.23%
NY,4,H6NY04112,(I),Carolyn,McCarthy,IDP,Unopposed,,,,"7,318",2.86%
NY,4,H6NY04112,(I),Carolyn,McCarthy,WF,Unopposed,,,,"4,918",1.92%
NY,4,H8NY04076,,Jack M.,Martins,R,Unopposed,,,,"84,444",32.95%
NY,4,H8NY04076,,Jack M.,Martins,CRV,Unopposed,,,,"7,798",3.04%
NY,4,,,,Scattered,W,,,,,1,0.00%
NY,4,n/a,,,,,,,,,"256,271",
NY,5,H4NY07011,(I),Gary L.,Ackerman,D,Unopposed,,,,"105,836",66.66%
NY,5,H4NY07011,(I),Gary L.,Ackerman,IDP,Unopposed,,,,"4,084",2.57%
NY,5,H4NY07011,(I),Gary L.,Ackerman,WF,Unopposed,,,,"2,804",1.77%
NY,5,H8NY05099,,Elizabeth,Berney,R,Unopposed,,,,"43,039",27.11%
NY,5,H4NY05064,,Jun,Policarpio,CRV,Unopposed,,,,"3,010",1.90%
NY,5,,,,Scattered,W,,,,,5,0.00%
NY,5,n/a,,,,,,,,,"158,778",
NY,6,H8NY06048,(I),Gregory W.,Meeks,D,Unopposed,,,,"141,180",99.98%
NY,6,,,,Scattered,W,,,,,26,0.02%
NY,6,n/a,,,,,,,,,"141,206",
NY,7,H8NY07046,(I),Joseph,Crowley,D,Unopposed,,,,"113,988",81.45%
NY,7,H8NY07046,(I),Joseph,Crowley,WF,Unopposed,,,,"4,471",3.19%
NY,7,H8NY07079,,"William E., Jr.",Britt,R,Unopposed,,,,"19,373",13.84%
NY,7,H8NY07079,,"William E., Jr.",Britt,CRV,Unopposed,,,,"2,104",1.50%
NY,7,,,,Scattered,W,,,,,5,0.00%
NY,7,n/a,,,,,,,,,"139,941",
NY,8,H2NY17071,(I),Jerrold L.,Nadler,D,Unopposed,,,,"152,153",76.13%
NY,8,H2NY17071,(I),Jerrold L.,Nadler,WF,Unopposed,,,,"8,622",4.31%
NY,8,H8NY08085,,Grace,Lin,R,Unopposed,,,,"36,897",18.46%
NY,8,H8NY08085,,Grace,Lin,CRV,Unopposed,,,,"2,165",1.08%
NY,8,,,,Scattered,W,,,,,24,0.01%
NY,8,n/a,,,,,,,,,"199,861",
NY,9,H8NY09091,(I),Anthony D.,Weiner,D,Unopposed,,,,"106,097",87.98%
NY,9,H8NY09091,(I),Anthony D.,Weiner,WF,Unopposed,,,,"6,108",5.07%
NY,9,H2NY09078,,Alfred F.,Donohue,CRV,Unopposed,,,,"8,378",6.95%
NY,9,,,,Scattered,W,,,,,6,0.00%
NY,9,n/a,,,,,,,,,"120,589",
NY,10,H2NY11017,(I),Edolphus,Towns,D,"24,405",67.85%,,,"155,090",94.18%
NY,10,H6NY10093,,Kevin,Powell,D,"11,558",32.13%,,,,
NY,10,,,,Scattered,W(D),6,0.02%,,,,
NY,10,n/a,,,,D,"35,969",,,,,
NY,10,H8NY10073,,Salvatore,Grupico,R,Unopposed,,,,"8,204",4.98%
NY,10,H8NY10073,,Salvatore,Grupico,CRV,Unopposed,,,,"1,361",0.83%
NY,10,,,,Scattered,W,,,,,14,0.01%
NY,10,n/a,,,,,"35,969",,,,"164,669",
NY,11,H4NY11138,(I),Yvette D.,Clarke,D,Unopposed,,,,"158,235",87.07%
NY,11,H4NY11138,(I),Yvette D.,Clarke,WF,Unopposed,,,,"10,327",5.68%
NY,11,H8NY11055,,Hugh C.,Carr,R,Unopposed,,,,"11,644",6.41%
NY,11,H0NY11060,,Cartrell,Gore,CRV,Unopposed,,,,"1,517",0.83%
NY,11,,,,Scattered,W,,,,,17,0.01%
NY,11,n/a,,,,,,,,,"181,740",
NY,12,H2NY00010,(I),Nydia M.,Velazquez,D,Unopposed,,,,"115,633",84.52%
NY,12,H2NY00010,(I),Nydia M.,Velazquez,WF,Unopposed,,,,"7,420",5.42%
NY,12,H6NY12115,,Allen E.,Romaguera,R,Unopposed,,,,"12,486",9.13%
NY,12,H6NY12115,,Allen E.,Romaguera,CRV,Unopposed,,,,"1,262",0.92%
NY,12,,,,Scattered,W,,,,,8,0.01%
NY,12,n/a,,,,,,,,,"136,809",
NY,13,H8NY13077,,Michael E.,McMahon,WF,Unopposed,,,,"6,579",3.51%
NY,13,H8NY13077,,Michael E.,McMahon,D,"12,805",75.66%,,,"107,640",57.42%
NY,13,H6NY13071,,Stephen A.,Harrison,D,"3,992",23.59%,,,,
NY,13,,,,Scattered,W(D),128,0.76%,,,,
NY,13,n/a,,,,D,"16,925",,,,,
NY,13,H8NY13127,,Robert A.,Straniere,R,"4,206",55.95%,,,"62,441",33.31%
NY,13,H8NY13085,,Jamshad I.,Wyne,R,"2,702",35.95%,,,,
NY,13,,,,Scattered,W(R),609,8.10%,,,,
NY,13,n/a,,,,R,"7,517",,,,,
NY,13,H8NY13135,,Timothy J.,Cochrane,CRV,n/a,,,,"5,799",3.09%
NY,13,H8NY13101,,Carmine A.,Morano,IDP,n/a,,,,"4,947",2.64%
NY,13,,,,Scattered,W,,,,,40,0.02%
NY,13,n/a,,,,,"24,442",,,,"187,446",
NY,14,H2NY14037,(I),Carolyn B.,Maloney,D,Unopposed,,,,"176,426",76.94%
NY,14,H2NY14037,(I),Carolyn B.,Maloney,WF,Unopposed,,,,"6,813",2.97%
NY,14,H8NY14117,,Robert G.,Heim,R,Unopposed,,,,"43,385",18.92%
NY,14,H8NY14125,,Isaiah,Matos,LBT,,,,,"2,659",1.16%
NY,14,,,,Scattered,W,,,,,25,0.01%
NY,14,n/a,,,,,,,,,"229,308",
NY,15,H6NY19029,(I),Charles B.,Rangel,D,Unopposed,,,,"170,372",85.75%
NY,15,H6NY19029,(I),Charles B.,Rangel,WF,Unopposed,,,,"6,779",3.41%
NY,15,H6NY15126,,Edward,Daniels,R,Unopposed,,,,"15,676",7.89%
NY,15,H8NY15122,,Craig,Schley,VPC,n/a,,,,"3,708",1.87%
NY,15,H8NY15130,,Martin,Koppel,SWP,n/a,,,,"2,141",1.08%
NY,15,,,,Scattered,W,,,,,15,0.01%
NY,15,n/a,,,,,,,,,"198,691",
NY,16,H0NY18065,(I),Jose E.,Serrano,D,Unopposed,,,,"123,312",93.65%
NY,16,H0NY18065,(I),Jose E.,Serrano,WF,Unopposed,,,,"3,867",2.94%
NY,16,H4NY16053,,Ali,Mohamed,R,Unopposed,,,,"3,941",2.99%
NY,16,H4NY16053,,Ali,Mohamed,CRV,Unopposed,,,,547,0.42%
NY,16,,,,Scattered,W,,,,,2,0.00%
NY,16,n/a,,,,,,,,,"131,669",
NY,17,H8NY19058,(I),Eliot L.,Engel,D,Unopposed,,,,"149,676",73.98%
NY,17,H8NY19058,(I),Eliot L.,Engel,IDP,Unopposed,,,,"6,721",3.32%
NY,17,H8NY19058,(I),Eliot L.,Engel,WF,Unopposed,,,,"5,197",2.57%
NY,17,H8NY17094,,Robert,Goodman,R,Unopposed,,,,"35,994",17.79%
NY,17,H8NY17094,,Robert,Goodman,CRV,Unopposed,,,,"4,713",2.33%
NY,17,,,,Scattered,W,,,,,20,0.01%
NY,17,n/a,,,,,,,,,"202,321",
NY,18,H8NY20056,(I),Nita M.,Lowey,D,Unopposed,,,,"167,365",65.55%
NY,18,H8NY20056,(I),Nita M.,Lowey,WF,Unopposed,,,,"7,426",2.91%
NY,18,H6NY18153,,Jim,Russell,R,Unopposed,,,,"73,237",28.69%
NY,18,H6NY18153,,Jim,Russell,CRV,Unopposed,,,,"7,261",2.84%
NY,18,,,,Scattered,W,,,,,22,0.01%
NY,18,n/a,,,,,,,,,"255,311",
NY,19,H6NY19144,(I),John,Hall,D,Unopposed,,,,"141,173",50.24%
NY,19,H6NY19144,(I),John,Hall,IDP,Unopposed,,,,"16,584",5.90%
NY,19,H6NY19144,(I),John,Hall,WF,Unopposed,,,,"7,102",2.53%
NY,19,H8NY19140,,Kieran Michael,Lalor,R,Unopposed,,,,"103,813",36.94%
NY,19,H8NY19140,,Kieran Michael,Lalor,CRV,Unopposed,,,,"12,307",4.38%
NY,19,,,,Scattered,W,,,,,15,0.01%
NY,19,n/a,,,,,,,,,"280,994",
NY,20,H6NY20167,(I),Kirsten E.,Gillibrand,D,Unopposed,,,,"178,996",57.42%
NY,20,H6NY20167,(I),Kirsten E.,Gillibrand,WF,Unopposed,,,,"14,655",4.70%
NY,20,H8NY20122,,Sandy,Treadwell,R,Unopposed,,,,"99,930",32.06%
NY,20,H8NY20122,,Sandy,Treadwell,IDP,Unopposed,,,,"8,024",2.57%
NY,20,H8NY20122,,Sandy,Treadwell,CRV,Unopposed,,,,"10,077",3.23%
NY,20,,,,Scattered,W,,,,,35,0.01%
NY,20,n/a,,,,,,,,,"311,717",
NY,21,H8NY21203,,Paul D.,Tonko,WF,Unopposed,,,,"159,849",57.94%
NY,21,H8NY21203,,Paul D.,Tonko,D,"15,932",39.50%,,,"11,437",4.15%
NY,21,H8NY21146,,Tracey,Brooks,D,"12,166",30.16%,,,n/a,
NY,21,H8NY21138,,Phillip G.,Steck,D,"7,498",18.59%,,,n/a,
NY,21,H8NY21179,,Darius,Shahinfar,D,"4,002",9.92%,,,n/a,
NY,21,H8NY21229,,Joseph P.,Sullivan,D,738,1.83%,,,n/a,
NY,21,n/a,,,,D,"40,336",,,,,
NY,21,H8NY21187,,James R.,Buhrmaster,R,"8,589",70.44%,,,"85,267",30.91%
NY,21,H8NY21187,,Steven,Vasquez,R,"3,605",29.56%,,,n/a,
NY,21,n/a,,,,R,"12,194",,,,,
NY,21,H8NY21187,,James R.,Buhrmaster,CRV,Unopposed,,,,"11,332",4.11%
NY,21,H8NY21138,,Phillip G.,Steck,IDP,Unopposed,,,,"7,965",2.89%
NY,21,,,,Scattered,W,,,,,22,0.01%
NY,21,n/a,,,,,"52,530",,,,"275,872",
NY,22,H2NY26080,(I),Maurice D.,Hinchey,D,Unopposed,,,,"147,238",58.03%
NY,22,H2NY26080,(I),Maurice D.,Hinchey,IDP,Unopposed,,,,"11,320",4.46%
NY,22,H2NY26080,(I),Maurice D.,Hinchey,WF,Unopposed,,,,"10,000",3.94%
NY,22,H8NY22102,,George K.,Phillips,R,Unopposed,,,,"76,569",30.18%
NY,22,H8NY22102,,George K.,Phillips,CRV,Unopposed,,,,"8,557",3.37%
NY,22,,,,Scattered,W,,,,,34,0.01%
NY,22,n/a,,,,,,,,,"253,718",
NY,23,H2NY24036,(I),John M.,McHugh,R,Unopposed,,,,"120,778",55.17%
NY,23,H2NY24036,(I),John M.,McHugh,IDP,Unopposed,,,,"12,958",5.92%
NY,23,H2NY24036,(I),John M.,McHugh,CRV,Unopposed,,,,"9,293",4.24%
NY,23,H8NY23100,,Michael P.,Oot,D,Unopposed,,,,"70,037",31.99%
NY,23,H8NY23100,,Michael P.,Oot,WF,Unopposed,,,,"5,834",2.66%
NY,23,,,,Scattered,W,,,,,25,0.01%
NY,23,n/a,,,,,,,,,"218,925",
NY,24,H6NY24128,(I),Michael A.,Arcuri,D,Unopposed,,,,"121,345",48.21%
NY,24,H6NY24128,(I),Michael A.,Arcuri,WF,Unopposed,,,,"9,454",3.76%
NY,24,H8NY24066,,Richard L.,Hanna,R,Unopposed,,,,"103,379",41.07%
NY,24,H8NY24066,,Richard L.,Hanna,IDP,Unopposed,,,,"9,555",3.80%
NY,24,H8NY24066,,Richard L.,Hanna,CRV,Unopposed,,,,"7,946",3.16%
NY,24,,,,Scattered,W,,,,,13,0.01%
NY,24,n/a,,,,,,,,,"251,692",
NY,25,H6NY25125,,Daniel B.,Maffei,D,Unopposed,,,,"148,290",51.65%
NY,25,H6NY25125,,Daniel B.,Maffei,WF,Unopposed,,,,9085,3.16%
NY,25,H8NY25071,,Dale A.,Sweetland,R,Unopposed,,,,"106,653",37.15%
NY,25,H8NY25071,,Dale A.,Sweetland,CRV,Unopposed,,,,"13,564",4.72%
NY,25,H0NY25037,,Howie,Hawkins,GPP,n/a,,,,"9,483",3.30%
NY,25,,,,Scattered,W,,,,,24,0.01%
NY,25,n/a,,,,,,,,,"287,099",
NY,26,H8NY26095,,Christopher J.,Lee,R,Unopposed,,,,"124,845",46.18%
NY,26,H8NY26095,,Christopher J.,Lee,CRV,Unopposed,,,,"13,866",5.13%
NY,26,H8NY26095,,Christopher J.,Lee,IDP,#,,,,"9,896",3.66%
NY,26,H8NY26111,,Anthony L.,Fumerelle,IDP,Unopposed,,,,,
NY,26,H8NY26079,,Alice,Kryzan,D,"9,792",40.98%,,,"109,615",40.55%
NY,26,H8NY26061,,Jonathan P.,Powers,D,"8,500",35.57%,,,??,
NY,26,H4NY26045,,Jack,Davis,D,"5,602",23.45%,,,n/a,
NY,26,n/a,,,,D,"23,894",,,,,
NY,26,H8NY26061,,Jonathan P.,Powers,WF,Unopposed,,,,"12,104",4.48%
NY,26,,,,Scattered,W,,,,,9,0.00%
NY,26,n/a,,,,,"23,894",,,,"270,335",
NY,27,H4NY27076,(I),Brian,Higgins,D,Unopposed,,,,"169,196",67.80%
NY,27,H4NY27076,(I),Brian,Higgins,WF,Unopposed,,,,"16,517",6.62%
NY,27,H8NY27093,,Daniel J.,Humiston,R,Unopposed,,,,"50,420",20.20%
NY,27,H8NY27093,,Daniel J.,Humiston,IDP,Unopposed,,,,"5,934",2.38%
NY,27,H8NY27101,,Harold W.,Schroeder,CRV,Unopposed,,,,"7,478",3.00%
NY,27,n/a,,,,,,,,,"249,545",
NY,28,H6NY03031,(I),Louise M.,Slaughter,D,Unopposed,,,,"155,409",70.20%
NY,28,H6NY03031,(I),Louise M.,Slaughter,IDP,Unopposed,,,,"9,424",4.26%
NY,28,H6NY03031,(I),Louise M.,Slaughter,WF,Unopposed,,,,"7,822",3.53%
NY,28,H8NY28091,,David W.,Crimmen,R,Unopposed,,,,"42,016",18.98%
NY,28,H8NY28091,,David W.,Crimmen,CRV,Unopposed,,,,"6,674",3.01%
NY,28,,,,Scattered,W,,,,,33,0.01%
NY,28,n/a,,,,,,,,,"221,378",
NY,29,H6NY29168,,Eric J. J.,Massa,D,Unopposed,,,,"131,526",47.70%
NY,29,H6NY29168,,Eric J. J.,Massa,WF,Unopposed,,,,"9,003",3.26%
NY,29,H4NY29080,(I),"John Randy, Jr.",Kuhl,R,Unopposed,,,,"116,137",42.12%
NY,29,H4NY29080,(I),"John Randy, Jr.",Kuhl,IDP,Unopposed,,,,"8,185",2.97%
NY,29,H4NY29080,(I),"John Randy, Jr.",Kuhl,CRV,Unopposed,,,,"10,877",3.94%
NY,29,,,,Scattered,W,,,,,27,0.01%
NY,29,n/a,,,,,,,,,"275,755",
NY,H,n/a,,,,,"144,579",,,,"6,390,516",
NC,1,H4NC01046,(I),G.K.,Butterfield,D,Unopposed,,,,"192,765",70.28%
NC,1,H8NC01096,,Dean,Stephens,R,Unopposed,,,,"81,506",29.72%
NC,1,n/a,,,,,,,,,"274,271",
NC,2,H6NC02080,(I),Bob,Etheridge,D,Unopposed,,,,"199,730",66.93%
NC,2,H6NC02106,,Dan,Mansell,R,Unopposed,,,,"93,323",31.27%
NC,2,H8NC02045,,Will,Adkins,LBT,n/a,,,,"5,377",1.80%
NC,2,n/a,,,,,,,,,"298,430",
NC,3,H2NC01081,(I),Walter B.,Jones,R,"23,699",58.97%,,,"201,686",65.90%
NC,3,H8NC03050,,Joe,McLaughlin,R,"16,491",41.03%,,,,
NC,3,n/a,,,,R,"40,190",,,,,
NC,3,H6NC03120,,Craig,Weber,D,"54,366",69.21%,,,"104,364",34.10%
NC,3,H8CA03043,,Marshall,Adame,D,"24,181",30.79%,,,,
NC,3,n/a,,,,D,"78,547",,,,,
NC,3,n/a,,,,,"118,737",,,,"306,050",
NC,4,H6NC04037,(I),David,Price,D,Unopposed,,,,"265,751",63.32%
NC,4,H6NC04037,,William (B.J.),Lawson,R,"23,373",70.55%,,,"153,947",36.68%
NC,4,H8NC04066,,Augustus,Cho,R,"9,756",29.45%,,,,
NC,4,n/a,,,,R,"33,129",,,,,
NC,4,n/a,,,,,"33,129",,,,"419,698",
NC,5,H6NC04037,(I),Virginia,Foxx,R,Unopposed,,,,"190,820",58.37%
NC,5,H8NC05030,,Roy,Carter,D,"40,101",50.30%,,,"136,103",41.63%
NC,5,H8NC05048,,Diane ,Hamby,D,"39,624",49.70%,,,,
NC,5,n/a,,,,D,"79,725",,,,,
NC,5,n/a,,,,,"79,725",,,,"326,923",
NC,6,H4NC06011,(I),Howard,Coble,R,Unopposed,,,,"221,018",67.00%
NC,6,H8NC06061,,Teresa Sue,Bratton,D,"42,687",61.16%,,,"108,873",33.00%
NC,6,H8NC06046,,Johnny J.,Carter,D,"19,817",28.39%,,,,
NC,6,H8NC06053,,Jay,Ovittore,D,"7,294",10.45%,,,,
NC,6,n/a,,,,D,"69,798",,,,,
NC,6,n/a,,,,,"69,798",,,,"329,891",
NC,7,H8NC07044,(I),Mike ,McIntyre,D,Unopposed,,,,"215,383",68.84%
NC,7,H8NC07085,,Will,Breazeale,R,Unopposed,,,,"97,472",31.16%
NC,7,n/a,,,,,,,,,"312,855",
NC,8,H6NC08111,,Larry,Kissell,D,Unopposed,,,,"157,185",55.38%
NC,8,H8NC08042,(I),Robert C. (Robin),Hayes,R,Unopposed,,,,"126,634",44.62%
NC,8,n/a,,,,,,,,,"283,819",
NC,9,H4NC09106,(I),Sue,Myrick,R,"51,402",92.16%,,,"241,053",62.37%
NC,9,H8NC09081,,Jack,Stratton,R,"4,370",7.84%,,,,
NC,9,n/a,,,,R,"55,772",,,,,
NC,9,H8NC09073,,Harry,Taylor,D,"45,329",58.47%,,,"138,719",35.89%
NC,9,H8NC09065,,Ross,Overby,D,"32,197",41.53%,,,,
NC,9,n/a,,,,D,"77,526",,,,,
NC,9,H8NC09099,,Andy,Grum,LBT,n/a,,,,"6,711",1.74%
NC,9,n/a,,,,,"133,298",,,,"386,483",
NC,10,H4NC10047,(I),Patrick,McHenry,R,"34,457",67.10%,,,"171,774",57.55%
NC,10,H8NC10063,,Lance,Sigmon,R,"16,892",32.90%,,,,
NC,10,n/a,,,,R,"51,349",,,,,
NC,10,H8NC10055,,Daniel,Johnson,D,"41,076",60.15%,,,"126,699",42.45%
NC,10,H8NC10048,,Steve,Ivester,D,"27,216",39.85%,,,,
NC,10,n/a,,,,D,"68,292",,,,,
NC,10,n/a,,,,,"119,641",,,,"298,473",
NC,11,H6NC11172,(I),Heath,Shuler,D,Unopposed,,,,"211,112",61.96%
NC,11,H8NC11079,,Carl,Mumpower,R,"19,678",48.17%,,,"122,087",35.83%
NC,11,H8NC11061,,Spence,Campbell,R,"17,266",42.26%,,,,
NC,11,H6NC11180,,John C.,Armor,R,"3,911",9.57%,,,,
NC,11,n/a,,,,R,"40,855",,,,,
NC,11,H8NC11087,,Keith,Smith,LBT,n/a,,,,"7,517",2.21%
NC,11,n/a,,,,,"40,855",,,,"340,716",
NC,12,H2NC12021,(I),Mel,Watt,D,Unopposed,,,,"215,908",71.56%
NC,12,H8NC12093,,"Ty, Jr.",Cobb,R,Unopposed,,,,"85,814",28.44%
NC,12,n/a,,,,,,,,,"301,722",
NC,13,H2NC13029,(I),Brad,Miller,D,"113,254",88.48%,,,"221,379",65.93%
NC,13,H8NC13034,,Derald,Hafner,D,"14,744",11.52%,,,,
NC,13,n/a,,,,D,"127,998",,,,,
NC,13,H8NC13042,,Hugh,Webster,R,Unopposed,,,,"114,383",34.07%
NC,13,n/a,,,,,"127,998",,,,"335,762",
NC,H,n/a,,,,,"723,181",,,,"4,215,093",
NC,S,S8NC00239,,Kay,Hagan,D,"801,920",60.07%,,,"2,249,311",52.65%
NC,S,S8NC00221,,Jim,Neal,D,"239,623",17.95%,,,,
NC,S,S8NC00270,,Marcus W. ,Williams,D,"170,970",12.81%,,,,
NC,S,S8NC00247,,Duskin C.,Lassiter,D,"62,136",4.65%,,,,
NC,S,S8NC00262,,Howard,Staley,D,"60,403",4.52%,,,,
NC,S,n/a,,,,D,"1,335,052",,,,,
NC,S,S2NC00083,(I),Elizabeth,Dole,R,"460,665",89.96%,,,"1,887,510",44.18%
NC,S,S8NC00288,,Pete,Di Lauro,R,"51,406",10.04%,,,,
NC,S,n/a,,,,R,"512,071",,,,,
NC,S,S8NC00296,,Christopher,Cole,LBT,n/a,G,,,"133,430",3.12%
NC,S,,,,Scattered,W,,,,,"1,655",0.04%
NC,S,S4NC00121,,Walter Fry,Rucker,W,n/a,,,,64,0.00%
NC,S,n/a,,,,,"1,847,123",,,,"4,271,970",
ND,0,H2ND00057,(I),Earl,Pomeroy,DNL,"43,293",100.00%,,,"194,577",61.97%
ND,0,n/a,,,,DNL,"43,293",,,,,
ND,0,H4ND00038,,Duane,Sand,R,"46,785",100.00%,,,"119,388",38.03%
ND,0,n/a,,,,R,"46,785",,,,,
ND,0,n/a,,Wayne,Anderson,W(CON),1,14.29%,,,,
ND,0,n/a,,Modine,Gunsett,W(CON),1,14.29%,,,,
ND,0,n/a,,Ed,Jameson,W(CON),1,14.29%,,,,
ND,0,n/a,,Jim,Lee,W(CON),1,14.29%,,,,
ND,0,n/a,,Herb,Mittelstad,W(CON),1,14.29%,,,,
ND,0,n/a,,Michael G.,Sheridan,W(CON),1,14.29%,,,,
ND,0,n/a,,Jody,Wright,W(CON),1,14.29%,,,,
ND,0,n/a,,,,CON,7,,,,,
ND,0,n/a,,Gaylon,Baker,W(LBT),1,7.14%,,,,
ND,0,n/a,,Stephen,Disrud,W(LBT),1,7.14%,,,,
ND,0,n/a,,James,Faye,W(LBT),1,7.14%,,,,
ND,0,n/a,,Torey,Garletz,W(LBT),1,7.14%,,,,
ND,0,n/a,,Keith,Hanson,W(LBT),1,7.14%,,,,
ND,0,n/a,,Garry,Heller,W(LBT),1,7.14%,,,,
ND,0,n/a,,Al,Jaeger,W(LBT),1,7.14%,,,,
ND,0,n/a,,Brian,Krank,W(LBT),1,7.14%,,,,
ND,0,n/a,,Bill,Oberlander,W(LBT),1,7.14%,,,,
ND,0,n/a,,James E.,Parsons,W(LBT),1,7.14%,,,,
ND,0,n/a,,Mel,Stone,W(LBT),1,7.14%,,,,
ND,0,n/a,,Donald E.,Winegar,W(LBT),1,7.14%,,,,
ND,0,n/a,,Charles,Wolfe,W(LBT),1,7.14%,,,,
ND,0,n/a,,Ryan,Zudow,W(LBT),1,7.14%,,,,
ND,0,n/a,,,,LBT,14,,,,,
ND,0,n/a,,,,,"90,099",,,,"313,965",
ND,H,n/a,,,,,"90,099",,,,"313,965",
MP,0,H8MP00041,,Gregorio Kilili Camacho,Sablan,I,n/a,,,,"2,474",24.35%
MP,0,H8MP00017,,Pedro Agulto ,Tenorio,NMR,n/a,,,,"2,117",20.83%
MP,0,H8MP00033,,John Oliver Delos Reyes,Gonzales,I,n/a,,,,"1,855",18.26%
MP,0,H8MP00025,,Juan Tudela ,Lizama,I,n/a,,,,"1,819",17.90%
MP,0,H8MP00074,,Luis Palacios,Crisostimo,I,n/a,,,,946,9.31%
MP,0,H8MP00058,,David Mendiola ,Cing,D,n/a,,,,307,3.02%
MP,0,H8MP00066,,Felipe Quitugua,Atalig,I,n/a,,,,249,2.45%
MP,0,H8MP00090,,Chong Man,Won,I,n/a,,,,230,2.26%
MP,0,H8MP00082,,"John Henry, Jr. ",Davis,I,n/a,,,,164,1.61%
MP,0,n/a,,,,,n/a,,,,"10,161",
MP,H,n/a,,,,,n/a,,,,"10,161",
OH,1,H8OH01068,,Steve,Driehaus,D,"60,454",100.00%,,,"155,455",52.47%
OH,1,n/a,,,,D,"60,454",,,,,
OH,1,H8OH01043,(I),Steve,Chabot,R,"46,408",100.00%,,,"140,683",47.48%
OH,1,n/a,,,,R,"46,408",,,,,
OH,1,H8OH01076,,Eric,Wilson,W,n/a,,,,85,0.03%
OH,1,H0OH01065,,Rich,Stevenson,W,,,,,67,0.02%
OH,1,n/a,,,,,"106,862",,,,"296,290",
OH,2,H6OH02086,(I),Jean,Schmidt,R,"41,987",57.51%,,,"148,671",44.83%
OH,2,H8OH02058,,Phil,Heimlich,R,Withdrew,,,,,
OH,2,H6OH02102,,Tom,Brinkman,R,"28,897",39.58%,,,,
OH,2,H8OH02082,,Nathan W.,Bailey,R,"2,126",2.91%,,,,
OH,2,n/a,,,,R,"73,010",,,,,
OH,2,H6OH02151,,Victoria,Wulsin,D,"57,673",57.82%,,,"124,213",37.46%
OH,2,H8OH02066,,Stephen L.,Black,D,"29,616",29.69%,,,,
OH,2,H8OH02074,,William R.,Smith,D,"12,455",12.49%,,,,
OH,2,n/a,,,,D,"99,744",,,,,
OH,2,H8OH02090,,David H.,Krikorian,I,n/a,,,,"58,710",17.70%
OH,2,H2OH02077   ,,"James, Jr.",Condit,W,,,,,30,0.01%
OH,2,n/a,,,,,"172,754",,,,"331,624",
OH,3,H2OH03067,(I),Michael R.,Turner,R,"61,915",100.00%,,,"200,204",63.32%
OH,3,n/a,,,,R,"61,915",,,,,
