STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
IN,2,n/a,,,,,"85,132",,,,"273,475",
IN,,n/a,,,,,,,,,,
IN,3,H0IN03198,(I),Marlin A. ,Stutzman,R,"74,812",100.00%,,,"187,872",67.04%
IN,3,n/a,,,,R,"74,812",,,,,
IN,3,H6IN00027,,Kevin R.,Boyd,D,"5,985",47.79%,,,"92,363",32.96%
IN,3,H6IN03187,,Tommy A. ,Schrader,D,"1,694",13.53%,,,,
IN,3,H8IN04058 ,,Stephen G.,Hope,D,"1,441",11.51%,,,,
IN,3,H2IN03152,,Justin ,Kuhnle,D,"1,265",10.10%,,,,
IN,3,H2IN03178 ,,David ,Sowards,D,"1,172",9.36%,,,,
IN,3,H2IN03160,,John Forrest ,Roberson,D,966,7.71%,,,,
IN,3,n/a,,,,D,"12,523",,,,,
IN,3,n/a,,,,,"87,335",,,,"280,235",
IN,,n/a,,,,,,,,,,
IN,4,H0IN04170,(I),Todd,Rokita,R,"73,089",100.00%,,,"168,688",61.96%
IN,4,n/a,,,,R,"73,089",,,,,
IN,4,H2IN04135,,Tara E.,Nelson,D,"7,018",58.35%,,,"93,015",34.16%
IN,4,H2IN04127,,Lester Terry ,Moore,D,"5,010",41.65%,,,,
IN,4,n/a,,,,D,"12,028",,,,,
IN,4,H2IN04150,,Benjamin J.,Gelhausen,LIB,*,,,,"10,565",3.88%
IN,4,n/a,,,,,"85,117",,,,"272,268",
IN,,n/a,,,,,,,,,,
IN,5,H2IN05082,,Susan ,Brooks,R,"31,185",29.95%,,,"194,570",58.37%
IN,5,H4IN02051,,David ,McIntosh,R,"30,175",28.98%,,,,
IN,5,H8IN05097,,John ,McGoff,R,"23,773",22.83%,,,,
IN,5,H2IN05116,,Wayne,Seybold,R,"11,874",11.40%,,,,
IN,5,H2IN05108,,John R. (Jack),Lugar,R,"4,758",4.57%,,,,
IN,5,H2IN05124,,Jason ,Anderson,R,"1,036",0.99%,,,,
IN,5,H2IN05140 ,,"William ""Bill""",Salin,R,869,0.83%,,,,
IN,5,H2IN05132,,Matthew ,Mount,R,453,0.44%,,,,
IN,5,n/a,,,,R,"104,123",,,,,
IN,5,H2IN05090,,Scott,Reske,D,"13,175",63.14%,,,"125,347",37.60%
IN,5,H2IN05074,,Tony ,Long,D,"7,692",36.86%,,,,
IN,5,n/a,,,,D,"20,867",,,,,
IN,5,H0IN05169,,Chard,Reid,LIB,*,,,,"13,442",4.03%
IN,5,n/a,,,,,"124,990",,,,"333,359",
IN,,n/a,,,,,,,,,,
IN,6,H0IN02125,,Luke,Messer,R,"32,859",40.35%,,,"162,613",59.08%
IN,6,H0IN09088,,Travis ,Hankins,R,"23,276",28.59%,,,,
IN,6,H2IN06171,,Don ,Bates Jr.,R,"10,913",13.40%,,,,
IN,6,H6IN10075,,Bill ,Frazier,R,"8,446",10.37%,,,,
IN,6,H2IN06247,,Joe ,Sizemore,R,"2,346",2.88%,,,,
IN,6,H2IN06254 ,,"Allen K, II",Smith,R,"1,679",2.06%,,,,
IN,6,H2IN06262 ,,"Joseph S., Sr",Van Wye,R,989,1.21%,,,,
IN,6,H2IN06205,,John ,Hatter,R,917,1.13%,,,,
IN,6,n/a,,,,R,"81,425",,,,,
IN,6,H2IN06213,,Bradley T.,Bookout,D,"8,278",30.95%,,,"96,678",35.12%
IN,6,H2IN06239,,Susan Hall,Heitzman,D,"7,077",26.46%,,,,
IN,6,H2IN06197,,Jim ,Crone,D,"5,611",20.98%,,,,
IN,6,H2IN06221,,Dan ,Bolling,D,"3,719",13.91%,,,,
IN,6,H6IN06024,,George T.,Holland,D,"2,059",7.70%,,,,
IN,6,n/a,,,,D,"26,744",,,,,
IN,6,H2IN06270,,Rex,Bell,LIB,*,,,,"15,962",5.80%
IN,6,n/a,,,,,"108,169",,,,"275,253",
IN,,n/a,,,,,,,,,,
IN,7,H8IN07184,(I),Andre D. ,Carson,D,"34,782",90.35%,,,"162,122",62.85%
IN,7,H2IN07120 ,,"Bob ""Citizen""",Kern,D,"2,048",5.32%,,,,
IN,7,H2IN07138,,Woodrow,Wilcox,D,"1,082",2.81%,,,,
IN,7,H6IN07337,,Pierre Quincy,Pullins,D,586,1.52%,,,,
IN,7,n/a,,,,D,"38,498",,,,,
IN,7,H0IN07157,,Carlos A. ,May,R,"10,783",26.79%,,,"95,828",37.15%
IN,7,H8IN07259,,Catherine (Cat) ,Ping,R,"9,771",24.28%,,,,
IN,7,H2IN07112,,Steven,Davis,R,"7,727",19.20%,,,,
IN,7,H8IN07150,,Wayne E.,Harmon,R,"4,252",10.56%,,,,
IN,7,H4IN07092,,Anthony W. (Tony),Duncan,R,"4,079",10.13%,,,,
IN,7,H2IN07096,,JD,Miniear,R,"2,227",5.53%,,,,
IN,7,H8IN07267,,Lawrence (Larry) B.,Shouse,R,"1,412",3.51%,,,,
IN,7,n/a,,,,R,"40,251",,,,,
IN,7,n/a,,,,,"78,749",,,,"257,950",
IN,,n/a,,,,,,,,,,
IN,8,H0IN08114,(I),Larry D. ,Bucshon,R,"34,511",58.03%,,,"151,533",53.36%
IN,8,H0IN08148,,Kristi ,Risk,R,"24,960",41.97%,,,,
IN,8,n/a,,,,R,"59,471",,,,,
IN,8,H2IN08094,,Dave,Crooks,D,"18,634",57.70%,,,"122,325",43.07%
IN,8,H2IN08128 ,,Thomas ,Barnett,D,"10,638",32.94%,,,,
IN,8,H2IN08136,,William  ,Bryk,D,"3,023",9.36%,,,,
IN,8,n/a,,,,D,"32,295",,,,,
IN,8,H2IN08144,,Bart,Gadau,LIB,*,,,,"10,134",3.57%
IN,8,n/a,,,,,"91,766",,,,"283,992",
IN,,n/a,,,,,,,,,,
IN,9,H0IN09070,(I),Todd,Young,R,"59,327",100.00%,,,"165,332",55.45%
IN,9,n/a,,,,R,"59,327",,,,,
IN,9,H2IN09167,,Shelli ,Yoder,D,"13,186",47.67%,,,"132,848",44.55%
IN,9,H2IN09142,,Robert ,Winningham,D,"5,590",20.21%,,,,
IN,9,H2IN09134,,Jonathan ,George,D,"4,591",16.60%,,,,
IN,9,H2IN09183,,John W. ,Tilford,D,"2,233",8.07%,,,,
IN,9,H2IN09175 ,,John Griffin ,Miller,D,"2,062",7.45%,,,,
IN,9,n/a,,,,D,"27,662",,,,,
IN,9,n/a,,,,,"86,989",,,,"298,180",
IN,,n/a,,,,,,,,,,
IN,H,n/a,,,,,"819,582",,,,"2,553,746",
IN,,n/a,,,,,,,,,,
IN,S,S2IN00091,,Joe ,Donnelly,D,"207,715",100.00%,,,"1,281,181",50.04%
IN,S,n/a,,,,D,"207,715",,,,,
IN,S,S2IN00083,,Richard E.,Mourdock,R,"400,321",60.51%,,,"1,133,621",44.28%
IN,S,S4IN00014,(I),Richard G. ,Lugar,R,"261,285",39.49%,,,,
IN,S,n/a,,,,R,"661,606",,,,,
IN,S,S2IN00109,,"Andrew ""Andy""",Horning,LIB,*,,,,"145,282",5.67%
IN,S,S2IN00117,,James L.,Johnson Junior,W,,,,,15,0.00%
IN,S,S2IN00125,,Amy J.,Willis,W,,,,,3,0.00%
IN,S,n/a,,,,,"869,321",,,,"2,560,102",
,,n/a,,,,,,,,,,
IA,,n/a,,,,,,,,,,
IA,1,H6IA01055,(I),Bruce ,Braley,D,"11,912",99.23%,,,"222,422",56.91%
IA,1,n/a,,,Scattered,W(D),92,0.77%,,,,
IA,1,n/a,,,,D,"12,004",,,,,
IA,1,H0IA01117,,Ben,Lange,R,"13,217",53.06%,,,"162,465",41.57%
IA,1,H2IA01055,,Rod,Blum,R,"11,551",46.37%,,,,
IA,1,n/a,,,Scattered,W(R),143,0.57%,,,,
IA,1,n/a,,,,R,"24,911",,,,,
IA,1,H2IA01063,,Gregory,Hughes,NP,,,,,"4,772",1.22%
IA,1,H2IA01071,,"George Todd, II",Krail,NP,,,,,931,0.24%
IA,1,n/a,,,Scattered,W,,,,,259,0.07%
IA,1,n/a,,,,,"36,915",,,,"390,849",
IA,,n/a,,,,,,,,,,
IA,2,H6IA02146,(I),Dave ,Loebsack,D,"17,467",81.55%,,,"211,863",55.57%
IA,2,H2IA02095 ,,Joe M.,Seng,D,"3,913",18.27%,,,,
IA,2,n/a,,,Scattered,W(D),39,0.18%,,,,
IA,2,n/a,,,,D,"21,419",,,,,
IA,2,H2IA02053,,John ,Archer,R,"16,604",60.52%,,,"161,977",42.48%
IA,2,H2IA02079,,Dan,Dolan,R,"10,775",39.27%,,,,
IA,2,n/a,,,Scattered,W(R),57,0.21%,,,,
IA,2,n/a,,,,R,"27,436",,,,,
IA,2,H2IA02103,,Alan,Aversa,NP,,,,,"7,112",1.87%
IA,2,n/a,,,Scattered,W,,,,,323,0.08%
IA,2,n/a,,,,,"48,855",,,,"381,275",
IA,,n/a,,,,,,,,,,
IA,3,H4IA05102,(I),Tom ,Latham,R,"27,757",99.22%,,,"202,000",52.22%
IA,3,n/a,,,Scattered,W(R),218,0.78%,,,,
IA,3,n/a,,,,R,"27,975",,,,,
IA,3,H6IA03144,(I),Leonard ,Boswell,D,"8,382",98.30%,,,"168,632",43.59%
IA,3,n/a,,,Scattered,W(D),145,1.70%,,,,
IA,3,n/a,,,,D,"8,527",,,,,
IA,3,H0IA03170,,Scott G.,Batcher,NP,,,,,"9,352",2.42%
IA,3,H2IA03085,,David,Rosenfeld,SWP,,,,,"6,286",1.62%
IA,3,n/a,,,Scattered,W,,,,,572,0.15%
IA,3,n/a,,,,,"36,502",,,,"386,842",
IA,,n/a,,,,,,,,,,
IA,4,H2IA05072,(I),Steve,King,R,"38,238",98.91%,,,"200,063",52.94%
IA,4,n/a,,,Scattered,W(R),420,1.09%,,,,
IA,4,n/a,,,,R,"38,658",,,,,
IA,4,H2IA04117,,Christie ,Vilsack,D,"10,765",99.19%,,,"169,470",44.85%
IA,4,n/a,,,Scattered,W(D),88,0.81%,,,,
IA,4,n/a,,,,D,"10,853",,,,,
IA,4,H0IA05100,,Martin James,Monroe,NP,,,,,"8,124",2.15%
IA,4,n/a,,,Scattered,W,,,,,226,0.06%
IA,4,n/a,,,,,"49,511",,,,"377,883",
IA,,n/a,,,,,,,,,,
IA,H,n/a,,,,,"171,783",,,,"1,536,849",
,,n/a,,,,,,,,,,
KS,,n/a,,,,,,,,,,
KS,1,H6KS01146,(I),Tim,Huelskamp,R,"79,633",100.00%,,,"211,337",100.00%
KS,1,n/a,,,,R,"79,633",,,,,
KS,1,n/a,,,,,"79,633",,,,"211,337",
KS,,n/a,,,,,,,,,,
KS,2,H8KS02090,(I),Lynn,Jenkins,R,"64,008",100.00%,,,"167,463",57.01%
KS,2,n/a,,,,R,"64,008",,,,,
KS,2,H2KS02119,,Tobias,Schlingensiepen,D,"11,747",39.52%,,,"113,735",38.72%
KS,2,H2KS02135,,Robert V.,Eye,D,"10,353",34.83%,,,,
KS,2,H2KS02127,,Scott,Barnhart,D,"7,627",25.66%,,,,
KS,2,n/a,,,,D,"29,727",,,,,
KS,2,H0KS02097,,Dennis,Hawver,LIB,*,,,,"12,520",4.26%
KS,2,n/a,,,,,"93,735",,,,"293,718",
KS,,n/a,,,,,,,,,,
KS,3,H0KS03137,(I),Kevin,Yoder,R,"50,270",100.00%,,,"201,087",68.45%
KS,3,n/a,,,,R,"50,270",,,,,
KS,3,H8KS03056,,Joel,Balam,LIB,*,,,,"92,675",31.55%
KS,3,n/a,,,,,"50,270",,,,"293,762",
KS,,n/a,,,,,,,,,,
KS,4,H0KS04051,(I),Mike,Pompeo,R,"60,195",100.00%,,,"161,094",62.22%
KS,4,n/a,,,,R,"60,195",,,,,
KS,4,H0KS04101,,Robert Leon,Tillman,D,"11,224",70.85%,,,"81,770",31.58%
KS,4,H2KS04099,,Esau A.,Freeman,D,"4,618",29.15%,,,,
KS,4,n/a,,,,D,"15,842",,,,,
KS,4,H2KS04107,,Thomas,Jefferson,LIB,*,,,,"16,058",6.20%
KS,4,n/a,,,,,"76,037",,,,"258,922",
KS,,n/a,,,,,,,,,,
KS,H,n/a,,,,,"299,675",,,,"1,057,739",
,,n/a,,,,,,,,,,
KY,,n/a,,,,,,,,,,
KY,1,H4KY01040,(I),Edward ,Whitfield,R,Unopposed,,,,"199,956",69.63%
KY,1,H4KY01016,,Charles Kendall,Hatchett,D,"19,127",59.10%,,,"87,199",30.37%
KY,1,H2KY01069,,James ,Buckmaster,D,"13,239",40.90%,,,,
KY,1,n/a,,,,D,"32,366",,,,,
KY,1,n/a,,,,,"32,366",,,,"287,155",
KY,,n/a,,,,,,,,,,
KY,2,H8HY02031,(I),S. Brett,Guthrie,R,Unopposed,,,,"181,508",64.30%
KY,2,H2KY02083,,David Lynn,Williams,D,Unopposed,,,,"89,541",31.72%
KY,2,H2KY02117,,Andrew R.,Beacham,IND,,,,,"6,304",2.23%
KY,2,H2KY02109,,Craig R.,Astor,LIB,,,,,"4,914",1.74%
KY,2,n/a,,,,,,,,,"282,267",
KY,,n/a,,,,,,,,,,
KY,3,H6KY03124,(I),John A. ,Yarmuth,D,"43,635",86.66%,,,"206,385",63.96%
KY,3,H4KY03129,,Burrel Charles,Farnsley,D,"6,716",13.34%,,,,
KY,3,n/a,,,,D,"50,351",,,,,
KY,3,H0KY03226,,Brooks,Wicker,R,Unopposed,,,,"111,452",34.54%
KY,3,H2KY03164,,"Robert L., Jr.",Devore,IND,,,,,"4,819",1.49%
KY,3,n/a,,,,,"50,351",,,,"322,656",
KY,,n/a,,,,,,,,,,
KY,04 - FULL TERM,H2KY04121,,Thomas ,Massie,R,"19,689",44.83%,,,"186,036",62.13%
KY,04 - FULL TERM,H2KY04097,,Alecia ,Webb-Edgington,R,"12,557",28.59%,,,,
KY,04 - FULL TERM,H2KY04113,,Gary ,Moore,R,"6,521",14.85%,,,,
KY,04 - FULL TERM,H2KY04162,,Walter Christian,Schumm,R,"3,514",8.00%,,,,
KY,04 - FULL TERM,H2KY04170,,Marc,Carey,R,783,1.78%,,,,
KY,04 - FULL TERM,H2KY04154,,Tom ,Wurtz,R,598,1.36%,,,,
KY,04 - FULL TERM,H2KY04105,,Brian D.,Oerther,R,257,0.59%,,,,
KY,04 - FULL TERM,n/a,,,,R,"43,919",,,,,
KY,04 - FULL TERM,H2KY04139,,"William R. ""Bill""",Adkins,D,"17,209",68.62%,,,"104,734",34.98%
KY,04 - FULL TERM,H2KY04147,,Greg ,Frank,D,"7,869",31.38%,,,,
KY,04 - FULL TERM,n/a,,,,D,"25,078",,,,,
KY,04 - FULL TERM,H2KY04188,,David,Lewis,IND,,,,,"8,674",2.90%
KY,04 - FULL TERM,n/a,,,,,"68,997",,,,"299,444",
KY,,n/a,,,,,,,,,,
KY,04 - UNEXPIRED TERM,H2KY04121,,Thomas ,Massie,R,*,,,,"174,092",59.89%
KY,04 - UNEXPIRED TERM,H2KY04139,,"William R. ""Bill""",Adkins,D,*,,,,"106,598",36.67%
KY,04 - UNEXPIRED TERM,H2KY04188,,David,Lewis,IND,,,,,"9,987",3.44%
KY,04 - UNEXPIRED TERM,n/a,,,,,,,,,"290,677",
KY,,n/a,,,,,,,,,,
KY,5,H0KY05015,(I),"Harold ""Hal"" ",Rogers,R,Unopposed,,,,"195,408",77.90%
KY,5,H6KY05111,,Kenneth S. ,Stepp,D,"12,275",52.70%,,,"55,447",22.10%
KY,5,H2KY05144 ,,Michael ,Ackerman,D,"11,016",47.30%,,,,
KY,5,n/a,,,,D,"23,291",,,,,
KY,5,n/a,,,,,"23,291",,,,"250,855",
KY,,n/a,,,,,,,,,,
KY,6,H0KY06104,,"Garland ""Andy""",Barr,R,"20,104",82.80%,,,"153,222",50.57%
KY,6,H2KY06142,,"Patrick J., II",Kelly,R,"2,823",11.63%,,,,
KY,6,H2KY06159,,Curtis,Kenimer,R,"1,354",5.58%,,,,
KY,6,n/a,,,,R,"24,281",,,,,
KY,6,H4KY06072,(I),Ben ,Chandler,D,Unopposed,,,,"141,438",46.68%
KY,6,H2KY06167,,Randolph,Vance,IND,,,,,"8,340",2.75%
KY,6,n/a,,,,,"24,281",,,,"303,000",
KY,,n/a,,,,,,,,,,
KY,H,n/a,,,,,"199,286",,,,"2,036,054",
,,n/a,,,,,,,,,,
LA,,n/a,,,,,,,,,,
LA,1,H0LA01087,(I),"""Steve""",Scalise,R,n/a,,,,"193,496",66.63%
LA,1,H6LA02173,,"M. V. ""Vinny""",Mendoza,D,n/a,,,,"61,703",21.25%
LA,1,H2LA01075,,Gary,King,R,n/a,,,,"24,844",8.55%
LA,1,H2LA01083,,"David ""Turk""",Turknett,NPA,n/a,,,,"6,079",2.09%
LA,1,H0LA01186,,Arden,Wells,NPA,n/a,,,,"4,288",1.48%
LA,1,n/a,,,,,,,,,"290,410",
LA,,n/a,,,,,,,,,,
LA,2,H8LA02054,(I),Cedric,Richmond,D,n/a,,,,"158,501",55.16%
LA,2,H2LA02107,,Gary,Landrieu,D,n/a,,,,"71,916",25.03%
LA,2,H2LA02115,,Dwayne ,Bailey,R,,,,,"38,801",13.50%
LA,2,H2LA02099,,Josue,Larose,R,n/a,,,,"11,345",3.95%
LA,2,H2LA02123,,Caleb,Trotter,LIB,n/a,,,,"6,791",2.36%
LA,2,n/a,,,,,,,,,"287,354",
LA,,n/a,,,,,,,,,,
LA,3,H4LA07029,(I),"Charles W., Jr.",Boustany,R,n/a,,,,"139,123",44.68%
LA,3,H0LA03141,(I),"""Jeff"" ",Landry,R,n/a,,,,"93,527",30.04%
LA,3,H2LA03055,,"""Ron""",Richard,D,n/a,,,,"67,070",21.54%
LA,3,H2LA03063,,Bryan,Barrilleaux,R,,,,,"7,908",2.54%
LA,3,H2LA03071,,"""Jim""",Stark,LIB,n/a,,,,"3,765",1.21%
LA,3,n/a,,,,,,,,,"311,393",
LA,,n/a,,,,,,,,,,
LA,4,H8LA04225,(I),John,Fleming,R,n/a,,,,"187,894",75.30%
LA,4,H2LA04129,,Randall,Lord,LIB,n/a,,,,"61,637",24.70%
LA,4,n/a,,,,,,,,,"249,531",
LA,,n/a,,,,,,,,,,
LA,5,H2LA05084,(I),Rodney ,Alexander,R,,,,,"202,536",77.83%
LA,5,H4LA07011,,"""Ron""",Ceasar,NPA,n/a,,,,"37,486",14.41%
LA,5,H2LA05118,,Clay Steven,Grant,LIB,n/a,,,,"20,194",7.76%
LA,5,n/a,,,,,,,,,"260,216",
LA,,n/a,,,,,,,,,,
LA,6,H8LA00017,(I),"William ""Bill""",Cassidy,R,n/a,,,,"243,553",79.41%
LA,6,H4LA06047,,"Rufus Holt, Jr.",Craig,LIB,n/a,,,,"32,185",10.49%
LA,6,H4LA02038,,"Richard ""RPT""",Torregano,NPA,n/a,,,,"30,975",10.10%
LA,6,n/a,,,,,,,,,"306,713",
LA,,n/a,,,,,,,,,,
LA,H,n/a,,,,,,,,,"1,705,617",
,,n/a,,,,,,,,,,
ME,,n/a,,,,,,,,,,
ME,1,H8ME01120,(I),Chellie,Pingree,D,"31,965",100.00%,,,"236,363",64.79%
ME,1,n/a,,,,D,"31,965",,,,,
ME,1,H2ME01123,,Jonathan T.E.,Courtney,R,"14,588",50.45%,,,"128,440",35.21%
ME,1,H2ME01115,,Patrick D.,Calder,R,"14,330",49.55%,,,,
ME,1,n/a,,,,R,"28,918",,,,,
ME,1,n/a,,,,,"60,883",,,,"364,803",
ME,,n/a,,,,,,,,,,
ME,2,H2ME02097,(I),Michael H.,Michaud,D,"21,895",100.00%,,,"191,456",58.19%
ME,2,n/a,,,,D,"21,895",,,,,
ME,2,H2ME02071,,Kevin L.,Raye,R,"18,703",60.01%,,,"137,542",41.81%
ME,2,H2ME02154,,R. Blaine,Richardson,R,"12,465",39.99%,,,,
ME,2,n/a,,,,R,"31,168",,,,,
ME,2,n/a,,,,,"53,063",,,,"328,998",
ME,,n/a,,,,,,,,,,
ME,H,n/a,,,,,"113,946",,,,"693,801",
ME,,n/a,,,,,,,,,,
ME,S,S2ME00109,,Angus,King,IFM, ,,,,"370,580",52.89%
ME,S,S2ME00133,,"Charles E., Jr.",Summers,R,"20,732",29.47%,,,"215,399",30.74%
ME,S,S2ME00158,,Bruce L.,Poliquin,R,"16,064",22.84%,,,,
ME,S,S2ME00125,,Richard A.,Bennett,R,"12,576",17.88%,,,,
ME,S,S2ME00042,,L. Scott,D'Amboise,R,"7,722",10.98%,,,,
ME,S,S2ME00117,,William J.,Schneider,R,"6,875",9.77%,,,,
ME,S,S2ME00141,,Debra D.,Plowman,R,"6,309",8.97%,,,,
ME,S,S2ME00182,,Michael,Stoddard,W(R),68,0.10%,,,,
ME,S,n/a,,,,R,"70,346",,,,,
ME,S,S2ME00083,,Cynthia Ann,Dill,D,"22,974",44.23%,,,"92,900",13.26%
ME,S,S2ME00075,,Matthew G.,Dunlap,D,"18,546",35.71%,,,,
ME,S,S2ME00067,,Jon,Hinck,D,"6,414",12.35%,,,,
ME,S,S2ME00091,,Justin Benjamin,Pollard,D,"4,007",7.71%,,,,
ME,S,n/a,,,,D,"51,941",,,,,
ME,S,S2ME00166,,Stephen M.,Woods,IND,,,,,"10,289",1.47%
ME,S,S2ME00174,,Danny Francis,Dalton,NON,,,,,"5,807",0.83%
ME,S,S2ME00059,,Andrew Ian,Dodge,IFL,,,,,"5,624",0.80%
ME,S,n/a,,,,,"122,287",,,,"700,599",
,,n/a,,,,,,,,,,
MD,,n/a,,,,,,,,,,
MD,1,H8MD01094,(I),Andy,Harris,R,"44,599",100.00%,,,"214,204",63.42%
MD,1,n/a,,,,R,"44,599",,,,,
MD,1,H2MD01147,,Wendy,Rosen,D,"10,907",43.07%,,,"92,812",27.48%
MD,1,H2MD01154,,John,LaFerla,D/W,"10,850",42.85%,,,"14,858",4.40%
MD,1,H2MD01162 ,,Kim,Letke,D,"3,564",14.08%,,,,
MD,1,n/a,,,,D,"25,321",,,,,
MD,1,H2MD01170,,Muir Wayne,Boda,LIB,,,,,"12,857",3.81%
MD,1,n/a,,,Scattered,W,,,,,"2,932",0.87%
MD,1,H2MD01188,,Michael,Calpino,W,,,,,71,0.02%
MD,1,H2MD01212,,Douglas Dryden,Rae,W,,,,,26,0.01%
MD,1,n/a,,,,,"69,920",,,,"337,760",
MD,,n/a,,,,,,,,,,
MD,2,H2MD02160,(I),C. A. Dutch ,Ruppersberger,D,"26,465",100.00%,,,"194,088",65.58%
MD,2,n/a,,,,D,"26,465",,,,,
MD,2,H2MD02236,,Nancy C.,Jacobs,R,"12,372",60.10%,,,"92,071",31.11%
MD,2,H2MD02251,,Rick,Impallaria,R,"4,998",24.28%,,,,
MD,2,H2MD02228,,Larry,Smith,R,"2,392",11.62%,,,,
MD,2,H2MD02269 ,,Howard H.,Orton,R,500,2.43%,,,,
MD,2,H2MD02244,,Vlad,Degen,R,324,1.57%,,,,
MD,2,n/a,,,,R,"20,586",,,,,
MD,2,H2MD02293,,Leo Wayne,Dymowski,LIB,,,,,"9,344",3.16%
MD,2,n/a,,,Scattered,W,,,,,415,0.14%
MD,2,H8MD07042,,Ray ,Bly,W,,,,,22,0.01%
MD,2,n/a,,,,,"47,051",,,,"295,940",
MD,,n/a,,,,,,,,,,
MD,3,H6MD03292,(I),John ,Sarbanes,D,"32,527",86.42%,,,"213,747",66.83%
MD,3,H2MD03135,,David H.,Lockwood,D,"5,111",13.58%,,,,
MD,3,n/a,,,,D,"37,638",,,,,
MD,3,H2MD03143,,Eric Delano,Knowles,R,"6,845",33.45%,,,"94,549",29.56%
MD,3,H8MD03082,,"Thomas E. ""Pinkston""",Harris,R,"5,874",28.71%,,,,
MD,3,H4MD03081,,Armand F.,Girard,R,"4,809",23.50%,,,,
MD,3,H2MD03150 ,,Draper S.,Phelps,R,"2,935",14.34%,,,,
MD,3,n/a,,,,R,"20,463",,,,,
MD,3,H2MD03168,,"Paul W., Jr. ",Drgos,LIB,,,,,"11,028",3.45%
MD,3,n/a,,,Scattered,W,,,,,535,0.17%
MD,3,n/a,,,,,"58,101",,,,"319,859",
MD,,n/a,,,,,,,,,,
MD,4,H6MD04183,(I),Donna F.,Edwards,D,"42,815",91.80%,,,"240,385",77.17%
MD,4,H4MD04071,,George,McDermott,D,"2,359",5.06%,,,,
MD,4,H2MD04257 ,,Ian,Garner,D,"1,464",3.14%,,,,
MD,4,n/a,,,,D,"46,638",,,,,
MD,4,H2MD04273 ,,Faith M.,Loudon,R,"9,175",61.31%,,,"64,560",20.72%
MD,4,H2MD04265 ,,Randy ,Gearhart,R,"2,977",19.89%,,,,
MD,4,H2MD04281,,Charles ,Shepherd,R,"1,443",9.64%,,,,
MD,4,H2MD04240,,Greg ,Holmes,R,"1,370",9.15%,,,,
MD,4,n/a,,,,R,"14,965",,,,,
MD,4,H2MD04299,,Scott,Soffen,LIB,,,,,"6,204",1.99%
MD,4,n/a,,,Scattered,W,,,,,363,0.12%
MD,4,n/a,,,,,"61,603",,,,"311,512",
MD,,n/a,,,,,,,,,,
MD,5,H2MD05155,(I),Steny H. ,Hoyer,D,"36,961",84.68%,,,"238,618",69.40%
MD,5,H2MD05460,,Cathy,Johnson Pendleton,D,"6,688",15.32%,,,,
MD,5,n/a,,,,D,"43,649",,,,,
MD,5,H2MD05478,,Tony,O'Donnell,R,"17,329",73.67%,,,"95,271",27.71%
MD,5,H2MD05486,,David,Hill,R,"3,289",13.98%,,,,
MD,5,H2MD05494 ,,Glenn,Morton,R,"2,903",12.34%,,,,
MD,5,n/a,,,,R,"23,521",,,,,
MD,5,H2MD05445,,Bob,Auerbach,GRE,*,,,,"5,040",1.47%
MD,5,H2MD05510,,Arvin,Vohra,LIB,*,,,,"4,503",1.31%
MD,5,n/a,,,Scattered,W,,,,,388,0.11%
MD,5,n/a,,,,,"67,170",,,,"343,820",
MD,,n/a,,,,,,,,,,
MD,6,H2MD06195,,John ,Delaney,D,"20,414",54.17%,,,"181,921",58.77%
MD,6,H2MD06146,,Rob ,Garagiola,D,"10,981",29.14%,,,,
MD,6,H2MD06161,,Milad,Pooran,D,"3,590",9.53%,,,,
MD,6,H2MD06203 ,,Charles ,Bailey,D,"1,572",4.17%,,,,
MD,6,H2MD06211,,Ron,Little,D,"1,131",3.00%,,,,
MD,6,n/a,,,,D,"37,688",,,,,
MD,6,H2MD06054,(I),Roscoe G. ,Bartlett,R,"17,600",43.59%,,,"117,313",37.90%
MD,6,H2MD06187,,David R. ,Brinkley,R,"7,987",19.78%,,,,
MD,6,H2MD06229 ,,Kathy ,Afzali,R,"4,115",10.19%,,,,
MD,6,H6MD06147,,Joseph T.,Krysztoforski,R,"3,073",7.61%,,,,
MD,6,H4MD08171,,Robin,Ficker,R,"2,854",7.07%,,,,
MD,6,H2MD06120,,Brandon Orman ,Rippeon,R,"2,843",7.04%,,,,
MD,6,H2MD06237,,Robert   ,Coblentz,R,970,2.40%,,,,
MD,6,H2MD06245,,Peter,James,R,933,2.31%,,,,
MD,6,n/a,,,,R,"40,375",,,,,
MD,6,H2MD06252,,Nickolaus,Mueller,LIB,,,,,"9,916",3.20%
MD,6,n/a,,,Scattered,W,,,,,399,0.13%
MD,6,n/a,,,,,"78,063",,,,"309,549",
MD,,n/a,,,,,,,,,,
MD,7,H6MD07160,(I),Elijah,Cummings,D,"49,625",100.00%,,,"247,770",76.52%
MD,7,n/a,,,,D,"49,625",,,,,
MD,7,H0MD07072,,Frank C. ,Mirabile,R,"10,849",69.80%,,,"67,405",20.82%
MD,7,H2MD07078,,M. Justin ,Kinsey,R,"4,695",30.20%,,,,
MD,7,n/a,,,,R,"15,544",,,,,
MD,7,H8MD07067,,Ronald M.,Owens-Bey,LIB,,,,,"8,211",2.54%
MD,7,n/a,,,Scattered,W,,,,,394,0.12%
